Q1v;Q2v;Q3v
2.7509359629475707;2.341766415228586;2.7509359629475707
2.6769563177954065;2.384727078509468;2.6769563177954065
2.551480651776385;2.327382696166295;2.551480651776385
2.5011054486667033;2.121408970253655;2.5011054486667033
2.5232282781072355;2.1357630385424677;2.5232282781072355
2.53616156627433;2.1764646834052446;2.53616156627433
2.5113836985124194;2.1237843862670345;2.5113836985124194
2.573791171380144;2.1716387136717663;2.573791171380144
3.034337645925703;2.8661733253415442;3.034337645925703
2.8322081637248604;2.8399901756475034;2.8322081637248604
2.6373873634174982;2.312993892401189;2.6373873634174982
2.6261845459469377;2.3081844327477277;2.6261845459469377
2.6642541727698585;2.3033774541997163;2.6642541727698585
2.9221072298728004;2.720144933397531;2.9221072298728004
2.8221964616159463;2.7058478692881;2.8221964616159463
2.844424916800955;2.41598237880483;2.844424916800955
2.992748748078444;2.574081070811013;2.992748748078444
3.0080470342682464;2.693898132619932;3.0080470342682464
2.765527770635;2.3849690323326236;2.765527770635
2.6126119105579813;2.205327261195038;2.6126119105579813
2.54589000594102;2.2077299081224044;2.54589000594102
2.6099500633912034;2.2556040537477533;2.6099500633912034
2.5853740114007424;2.296370942518431;2.5853740114007424
2.531059002514891;2.217325731691089;2.531059002514891
2.4701848480612028;2.099965012848318;2.4701848480612028
2.4609569210634046;2.049657650618037;2.4609569210634046
2.48319183798273;2.0688021873748434;2.48319183798273
2.7904831900067695;2.5908246453337314;2.7904831900067695
3.0687745527673393;3.4101079959301925;3.0687745527673393
2.7823730090623435;2.775458344663104;2.7823730090623435
2.630823576548385;2.3850169391253564;2.630823576548385
2.580313695002735;2.274806421719091;2.580313695002735
2.5492382648404677;2.205353695696854;2.5492382648404677
2.540105324639105;2.2269074956622257;2.540105324639105
2.5488177992293313;2.2149288433867924;2.5488177992293313
2.7028823543902885;2.2891679027012732;2.7028823543902885
3.6464291320987137;3.323871201285874;3.6464291320987137
3.4105438623643503;3.1801761690545156;3.4105438623643503
3.5061602716966394;3.3358490877721154;3.5061602716966394
3.682402623054322;3.3166855598298417;3.682402623054322
4.605583514956056;4.317736700437764;4.605583514956056
4.269486771151457;3.7789897816335403;4.269486771151457
3.4220590298117086;2.931110618124937;3.4220590298117086
3.0179288666492505;2.492775248741224;3.0179288666492505
2.9131060683975702;2.3873692287775197;2.9131060683975702
2.8263536866809313;2.286775976607876;2.8263536866809313
2.7694308730466553;2.219718484819636;2.7694308730466553
2.7357695181927926;2.1574531155696897;2.7357695181927926
2.795988768106606;2.1047496920702624;2.795988768106606
2.7277292043092296;2.0711957675385406;2.7277292043092296
2.720326099268356;2.0855490087922037;2.720326099268356
2.7268654569591844;2.08075771328906;2.7268654569591844
3.0126082942643038;2.3322309346028613;3.0126082942643038
2.821145659638719;2.2388671567521916;2.821145659638719
2.7306120069330104;2.155039717185375;2.7306120069330104
2.6943339994821294;2.0879648882819675;2.6943339994821294
2.673619560018425;2.0520297584908174;2.673619560018425
2.66068149247686;2.025660709625936;2.66068149247686
2.645135620186871;1.99932716202654;2.645135620186871
2.6334700741565094;1.972994441462294;2.6334700741565094
2.612735846815797;1.929876090074603;2.612735846815797
2.594562976915202;1.9035252053600393;2.594562976915202
2.6970218578887515;1.9753690304405238;2.6970218578887515
3.0002157309784696;2.298638997077226;3.0002157309784696
3.1221855865035457;2.4447995002843603;3.1221855865035457
3.1770591936399475;2.5405428293241594;3.1770591936399475
4.147274667227795;4.1453581895683795;4.147274667227795
3.79879116431286;3.2041128283496145;3.79879116431286
3.357244323838421;2.689112656985817;3.357244323838421
3.3182079979147434;2.6412244823859;3.3182079979147434
3.0895434981914733;2.327472689882733;3.0895434981914733
3.125218958960148;2.3585314620422215;3.125218958960148
3.8943793977930063;3.9537270759443697;3.8943793977930063
3.7000499870818646;3.9250932806612933;3.7000499870818646
3.839643218073806;3.5489935991310695;3.839643218073806
4.238212586090141;4.188518689125733;4.238212586090141
5.0939153998210065;5.326117233502894;5.0939153998210065
4.352035636901541;4.032892911411674;4.352035636901541
3.47752906349759;2.9790111982521017;3.47752906349759
3.22236569036697;2.626891886388004;3.22236569036697
3.0707871024768845;2.440077614487846;3.0707871024768845
2.9440307374771946;2.3011391422833367;2.9440307374771946
2.876560433010784;2.21731335678682;2.876560433010784
2.8157066614489303;2.121493235970002;2.8157066614489303
2.892059071727819;2.1789458374258883;2.892059071727819
2.792131606553613;2.0568152953708907;2.792131606553613
2.753240823730018;1.9849681621498072;2.753240823730018
2.7169743513223787;1.944261555076131;2.7169743513223787
2.685925580591411;1.9155154361275706;2.685925580591411
2.669052486648146;1.8796009515921874;2.669052486648146
2.6327545754347383;1.8340873659704997;2.6327545754347383
2.609238173270098;1.800550778553946;2.609238173270098
2.606737601261696;1.7909516774676417;2.606737601261696
2.6120263174981506;1.783746983580184;2.6120263174981506
2.6043080438130777;1.7717856684199182;2.6043080438130777
2.5628348097571827;1.7430403765065077;2.5628348097571827
2.547202798519353;1.7238776755993837;2.547202798519353
2.5459104891311415;1.7023362505382809;2.5459104891311415
2.52909418750977;1.7981266287126836;2.52909418750977
2.5097239950173993;1.7717955622187376;2.5097239950173993
2.4993363448875376;1.6735727944745529;2.4993363448875376
2.4916303925103542;1.6424339223974451;2.4916303925103542
2.4798992063095064;1.6208768142914745;2.4798992063095064
2.4681454291514826;1.5993188791503536;2.4681454291514826
2.4500805782555584;1.5921331764483633;2.4500805782555584
2.43589396143944;1.5801561782432298;2.43589396143944
2.43983167503579;1.5729696485060896;2.43983167503579
2.421691625220438;1.563371374454935;2.421691625220438
2.40620791964164;1.558598243102109;2.40620791964164
2.3958906890567357;1.5562030088681122;2.3958906890567357
2.393332018811266;1.5585974160669593;2.393332018811266
2.421594470879882;1.5490164791309722;2.421594470879882
2.384255084667149;1.5322498394929949;2.384255084667149
2.362292095928891;1.5442078465126612;2.362292095928891
2.372764387841599;1.5561831906474952;2.372764387841599
2.3714584512303247;1.5657641275834822;2.3714584512303247
2.39358534914498;1.5896991328082821;2.39358534914498
2.7024694373130123;1.9919655764444442;2.7024694373130123
2.549121225993235;1.848371228140513;2.549121225993235
2.4519326546586075;1.728659873715879;2.4519326546586075
2.4039595633015978;1.6688120380259959;2.4039595633015978
2.3910105557316186;1.6424454702665638;2.3910105557316186
2.363859211942638;1.6328818704457448;2.363859211942638
2.3548970524719626;1.6065153026863128;2.3548970524719626
2.3977098294890227;1.6280724107922837;2.3977098294890227
2.3444548934498495;1.5945383044811794;2.3444548934498495
2.426378772289155;1.7286375743898121;2.426378772289155
2.3911903755607207;1.6975160394278723;2.3911903755607207
2.349716355240178;1.6232802882539905;2.349716355240178
2.6095024252986825;1.8363199192638096;2.6095024252986825
2.5650958515712103;1.7956529486313677;2.5650958515712103
2.401651918694834;1.6783541655558982;2.401651918694834
2.3264242439186433;1.6017405172631876;2.3264242439186433
2.292721816145771;1.5538523426632702;2.292721816145771
2.2745735134966547;1.5538523426632702;2.2745735134966547
2.2616333537752684;1.5634332795992574;2.2616333537752684
2.235726490786717;1.5634324525641075;2.235726490786717
2.403484707615551;1.6662723176246084;2.403484707615551
2.4873858954986314;1.9154121792257561;2.4873858954986314
2.347251365875969;1.7310303275183594;2.347251365875969
2.3875996731793463;1.6831256428384243;2.3875996731793463
2.3292690645830705;1.6543654949152955;2.3292690645830705
2.4256043302109083;2.0782749051981173;2.4256043302109083
2.3978747161798872;1.9657855817761083;2.3978747161798872
2.3876910706309653;1.7693738934829244;2.3876910706309653
2.320078142030159;1.7334618900529912;2.320078142030159
2.322795155812908;1.6735802071679224;2.322795155812908
2.3254227484383407;1.6663771673507644;2.3254227484383407
2.298011913661701;1.6352737965391422;2.298011913661701
2.212296227569918;1.556247576897267;2.212296227569918
2.2513971756283966;1.5777691837377523;2.2513971756283966
2.237048741815703;1.6520396091419698;2.237048741815703
2.1851837891558232;1.6041522615772021;2.1851837891558232
2.1566472413620184;1.5946059988715506;2.1566472413620184
2.181234349266413;1.6017917015735408;2.181234349266413
2.139656685550663;1.5946059988715506;2.139656685550663
2.1852021957533565;1.5921934275223861;2.1852021957533565
2.137095923125372;1.606582997076684;2.137095923125372
2.1540181515715924;1.5443234170727864;2.1540181515715924
2.1344355104146966;1.513220046261164;2.1344355104146966
2.174062077299922;1.541962857069125;2.174062077299922
2.1263256386151257;1.5156326176103285;2.1263256386151257
2.1239118005693918;1.5060343435591739;2.1239118005693918
2.27369618145428;1.5682410851824184;2.27369618145428
2.5343762852283387;1.891580369656813;2.5343762852283387
2.306844311221763;1.6976010709334113;2.306844311221763
2.2767813165682136;1.6137852098586922;2.2767813165682136
2.187225187106157;1.5419281828387899;2.187225187106157
2.131187960357537;1.4557162604949243;2.131187960357537
2.1263897062563175;1.5611065667907815;2.1263897062563175
2.1158901598974835;2.0305724766541458;2.1158901598974835
2.203338464974072;1.6281557882275228;2.203338464974072
2.1794549758379613;1.5635018010247783;2.1794549758379613
2.1120161101773194;1.4820811741840563;2.1120161101773194
2.070431383657458;1.429385194000978;2.070431383657458
2.0458216094315875;1.400642383193017;2.0458216094315875
2.0342072900840025;1.371899572385056;2.0342072900840025
2.0316971593266606;1.364696532567898;2.0316971593266606
2.0135352294544804;1.436570069667818;2.0135352294544804
1.9993137003732984;1.4126177273278508;1.9993137003732984
1.983840934822914;1.3215988264359741;1.983840934822914
1.9911989333137388;1.3096226552659902;1.9911989333137388
2.023887851433758;1.5347573361465177;2.023887851433758
2.0173225452119765;1.448510739572317;2.0173225452119765
1.987354230219522;1.347910901744453;1.987354230219522
2.0317098843995574;1.3287325177924612;2.0317098843995574
2.0705405926917826;1.3958172404946882;2.0705405926917826
2.1032996232214196;1.4269206113063104;2.1032996232214196
2.1043400994409103;1.441311834930908;2.1043400994409103
2.136636113531258;1.39580155744982;2.136636113531258
2.0717413887428555;1.391028426096994;2.0717413887428555
2.0433646816513242;1.355098258516743;2.0433646816513242
2.04739181640499;1.3407268531127627;2.04739181640499
2.0590594546151726;1.3574753286004222;2.0590594546151726
2.038322540079812;1.3479117287796027;2.038322540079812
2.043382972363338;1.335935557609619;2.043382972363338
2.0546629650476276;1.3407086889624449;2.0546629650476276
2.038198685786738;1.3454991574304385;2.038198685786738
2.034461885811672;1.3215641522056387;2.034461885811672
2.057732192440679;1.3143784495036481;2.057732192440679
2.103416969203991;1.343086586081274;2.103416969203991
2.1163325616738993;1.3646436941872448;2.1163325616738993
2.1747503833621518;1.378963088245722;2.1747503833621518
2.227893826937359;1.381340985364551;2.227893826937359
2.2492830930370094;1.438844771130791;2.2492830930370094
2.153488689441318;1.3502557787032465;2.153488689441318
2.107097763121811;1.3143272651932951;2.107097763121811
2.0838848438295248;1.283206557266505;2.0838848438295248
2.077415119419005;1.2807939859173405;2.077415119419005
2.2011371722225315;1.4196837242939666;2.2011371722225315
2.1889933133708546;1.4388464252010906;2.1889933133708546
2.213659459829584;1.5488885030435995;2.213659459829584
2.5556788415625107;1.9010407738217756;2.5556788415625107
2.7241587340910884;2.3343073926137037;2.7241587340910884
2.6965710468718327;2.1454116392458467;2.6965710468718327
2.3637765464540927;1.652042090247419;2.3637765464540927
2.2264881434110313;1.6065491498814988;2.2264881434110313
2.2773751903276183;1.4700199715085336;2.2773751903276183
2.41324378423613;1.5849747046603602;2.41324378423613
2.415648720334336;1.5538366596184023;2.415648720334336
2.3846775073167374;1.6520247531322512;2.3846775073167374
2.449603342510202;1.6999517371382533;2.449603342510202
3.197539508261109;1.9560552577077892;3.197539508261109
3.7490254577357995;2.1860737395363268;3.7490254577357995
3.517864544342575;1.9610678311553429;3.517864544342575
2.9475612098427693;1.7598945593784525;2.9475612098427693
2.508110679975923;1.6928205575101947;2.508110679975923
2.384792855739639;1.6856142095524373;2.384792855739639
2.356078580296554;1.6927966041138283;2.356078580296554
2.3693847528452747;1.7550206828522406;2.3693847528452747
2.3924590411129874;1.884350129548647;2.3924590411129874
2.4543742668009942;2.0927594613027316;2.4543742668009942
2.4235836811425107;2.2125550201977546;2.4235836811425107
2.3157897525097195;2.116758025742153;2.3157897525097195
2.242049140089078;1.9467277612181193;2.242049140089078
2.208357057329793;1.8533111449867963;2.208357057329793
2.171962778040476;1.7958403793805924;2.171962778040476
2.143446018123679;1.7551197433323482;2.143446018123679
2.1252574288202;1.79823147843884;2.1252574288202
2.130524149114307;1.774260971948555;2.130524149114307
2.2177204297723554;1.6376971193452545;2.2177204297723554
2.166679436193319;1.5850358133925113;2.166679436193319
2.14465906011834;1.556310339699718;2.14465906011834
2.1200226264611706;1.5227935705037816;2.1200226264611706
2.179772373812867;1.541924905321169;2.179772373812867
2.1303357885719514;1.6161953307253865;2.1303357885719514
2.205752343541024;1.6257605846165053;2.205752343541024
2.3864148303117116;1.7502335225248464;2.3864148303117116
2.56670751871909;2.1933683965172435;2.56670751871909
2.481502349253671;2.080797349730295;2.481502349253671
2.5790904422135497;1.9060591977613357;2.5790904422135497
2.4624520825922946;1.920492538932618;2.4624520825922946
2.3862260225513072;1.9037465751733869;2.3862260225513072
2.6563648922611938;3.3932175153805915;2.6563648922611938
3.0672022941353334;4.648569651134397;3.0672022941353334
3.0616237415054384;4.287009814571911;3.0616237415054384
2.8735973642136186;3.0606903196189768;2.8735973642136186
2.636557917730458;2.4475152566807488;2.636557917730458
2.590077666883302;2.2582471229198924;2.590077666883302
2.504458656002767;2.090581492329311;2.504458656002767
2.532010733634327;2.0042770645405796;2.532010733634327
2.4928797280495547;1.8917208431403705;2.4928797280495547
2.42396450829074;1.750400338641283;2.42396450829074
2.3905784797129392;1.6905062502289665;2.3905784797129392
2.380019932966871;1.6473969656049452;2.380019932966871
2.364374889520805;1.611461835813795;2.364374889520805
2.342589668953045;1.6090657745446484;2.342589668953045
2.3388091088643215;1.6186508466563847;2.3388091088643215
2.3440590356114086;1.6330040879100476;2.3440590356114086
2.395980185578354;1.6138339436865752;2.395980185578354
2.8212809756202493;1.996833694347586;2.8212809756202493
2.910202191237459;2.0497674625550926;2.910202191237459
2.70021255859326;1.9348119023681163;2.70021255859326
2.57705495755889;1.862967250252482;2.57705495755889
2.4710539136920944;1.7168496916271818;2.4710539136920944
2.445191405832028;1.7168439023811328;2.445191405832028
2.4166473914691045;1.7335758677887747;2.4166473914691045
2.404995472661806;1.6904410063210658;2.404995472661806
2.434934844793321;1.740697980653164;2.434934844793321
2.4214357796860453;1.7023890889189341;2.4214357796860453
2.445580733172294;1.692813941228996;2.445580733172294
2.609657006574871;1.9873898002626411;2.609657006574871
2.856861158781179;2.4185097549249273;2.856861158781179
2.966234890725707;2.780279352185684;2.966234890725707
3.2856191250232283;3.2232615002821703;3.2856191250232283
3.397510735408361;3.5635532623194246;3.397510735408361
3.4010105977635487;2.8544433350394027;3.4010105977635487
3.591882045824377;4.17434065683192;3.591882045824377
3.359683938421138;3.1587727363715197;3.359683938421138
3.2439363352473;2.7107697444759817;3.2439363352473
3.472839312286176;3.280783572690643;3.472839312286176
3.57922678470571;3.7384121001743025;3.57922678470571
3.4840244476372675;4.188799727961785;3.4840244476372675
3.3805960083743427;4.1384683510891795;3.3805960083743427
3.1791603164555777;3.237802294776974;3.1791603164555777
3.05750818437429;2.8856499321298603;3.05750818437429
2.9824050342703012;2.6053934365317137;2.9824050342703012
3.062976720439846;2.5790087046219643;3.062976720439846
3.024123537075964;2.5406783405968176;3.024123537075964
4.2663860922501975;4.224139514722246;4.2663860922501975
5.1908152281621796;6.782856138594166;5.1908152281621796
4.518576530746404;5.8583069965337256;4.518576530746404
3.7487161213448394;3.858198622928635;3.7487161213448394
3.3493999316864844;2.923940659713773;3.3493999316864844
3.2067065405685327;2.6724096378084194;3.2067065405685327
3.0928417958021006;2.5885689963021843;3.0928417958021006
3.19032688383464;2.727371222067822;3.19032688383464
3.986248457309106;4.094936236928018;3.986248457309106
4.469845295219319;4.873470832281139;4.469845295219319
4.246195909636646;3.8603865163238535;4.246195909636646
3.6980774341376765;3.0316510625369064;3.6980774341376765
3.3390465988068607;2.7106978842868825;3.3390465988068607
3.534524854408236;3.2974073496085508;3.534524854408236
3.50588871042798;3.436434988494348;3.50588871042798
3.220937033383827;2.866407131305118;3.220937033383827
3.0809773529659763;2.705855404473385;3.0809773529659763
3.004500533900405;2.5980863434005705;3.004500533900405
2.948676582602175;2.5118710822931267;2.948676582602175
2.8749121891947036;2.341816006714598;2.8749121891947036
2.833495556210882;2.2818212037518744;2.833495556210882
3.469019733868869;4.032604919226936;3.469019733868869
4.2648812231148;6.109625041469147;4.2648812231148
3.892427459511692;4.8258031698364405;3.892427459511692
3.6909984874963078;3.8580086804509826;3.6909984874963078
3.3245985359741486;3.2064470457203966;3.3245985359741486
3.3691035699573515;3.8699592441543;3.3691035699573515
3.406369445665472;3.891529554199689;3.406369445665472
3.2701975793902758;3.558604309332451;3.2701975793902758
3.048554913273426;2.9885186515516686;3.048554913273426
2.934566949749966;2.7370024856560335;2.934566949749966
3.130124739359013;2.904613593172683;3.130124739359013
3.458724900059498;3.3093397185385713;3.458724900059498
4.182494108508646;4.725015840013395;4.182494108508646
3.879434963198004;4.332303071776254;3.879434963198004
3.30846426094372;3.1753799725864305;3.30846426094372
3.0014373164326957;2.73939937396033;3.0014373164326957
2.887474706425361;2.5908890315835036;2.887474706425361
2.838276135880282;2.5094246331257977;2.838276135880282
2.9547194141334927;2.8303934944206905;2.9547194141334927
2.9197185916827664;2.780138174158892;2.9197185916827664
3.1361765133590755;3.0507196039288647;3.1361765133590755
3.2952292749487526;3.3574301798974315;3.2952292749487526
3.5386842866162542;3.757303073992876;3.5386842866162542
4.298889356490292;4.749074778018755;4.298889356490292
3.92248102395723;3.716810362793219;3.92248102395723
3.4614449971142522;3.3335125117877995;3.4614449971142522
3.249054230231849;3.244926000465705;3.249054230231849
3.100105135897197;3.0221319694992843;3.100105135897197
3.046787015111148;2.9382946055106696;3.046787015111148
3.4587842444346695;3.6711587541704445;3.4587842444346695
4.305071077760722;4.722698102099652;4.305071077760722
4.689608344617023;5.096274603931485;4.689608344617023
4.51716921966954;5.613850854620284;4.51716921966954
3.9891135352826828;4.100073355830429;3.9891135352826828
3.5588022975209648;3.640178397235296;3.5588022975209648
3.7863867095053383;4.114386930019879;3.7863867095053383
3.4693469330096467;3.752751925127694;3.4693469330096467
3.3062227569021188;3.5060155068660834;3.3062227569021188
3.274087138007655;3.6114239773122585;3.274087138007655
3.175604356354815;3.4126252638906185;3.175604356354815
3.0704789773809464;3.2233975936061467;3.0704789773809464
2.992699695163397;3.1060352206930757;2.992699695163397
2.9499717511790045;3.055727858462795;2.9499717511790045
2.9705891116664533;3.0844714963059063;2.9705891116664533
2.986227283558229;3.1371881217447517;2.986227283558229
2.94223238370175;3.0845003812901925;2.94223238370175
